Time(ms),accX,accY,accZ,gyX,gyY,gyZ,Pressure
7560,-0.84,9.49,-1.69,0.01,-0.02,-0.03,0.27
7580,-0.61,9.46,-1.71,0.01,-0.03,-0.03,0.27
7600,-0.86,9.51,-1.54,0.01,-0.03,-0.03,0.27
7620,-0.83,9.53,-1.52,0.02,-0.03,-0.02,0.4
7640,-0.65,9.53,-1.74,0.02,-0.02,-0.01,0.4
7660,-0.73,9.5,-1.75,0.02,-0.02,-0.02,0.4
7680,-0.65,9.56,-1.72,0.01,-0.03,-0.02,0.15
7700,-0.74,9.5,-1.66,0.01,-0.02,-0.02,0.15
7720,-0.58,9.56,-1.73,0.02,-0.01,-0.03,0.15
7740,-0.77,9.64,-1.65,0.01,-0.01,-0.03,0.15
